year,name,label,keyword,ner,tf_idf
106,環境友善型水處理科技發展計畫(1/5),水力與地質資源,"再生水, 本土性, 綠能型","101-105年, 再生水資源發展條例, 96年, 106-110年, 水利署, 96年","水, 再生水, 環境, 資源, 方向"
106,氣候變遷對水環境之衝擊與調適研究計畫(4/5),水力與地質資源,"熱點, 脆弱度, 濁水溪, 曾文溪, 高屏溪, 水利","99~102年, 西北, 曾文溪流域, 106年, 水利署, 洪空間研究, 巴黎, 水利署, 臺灣, 濁水溪, 西南地區, 臺灣, 98年, 103~107年, 4年, 東北, 淡水河, 高屏溪, 第3, 曾文溪","氣候, 策略, 水, 衝擊, 防護"
106,智慧水管理產業創新發展計畫(1/4),水力與地質資源,"水利, 水網","水資源局, 科技部, 經濟部, 高雄市, 臺南市, 107年度, 經濟部水利署, 政府","智慧, 水, 水利, 聯網, 科技"
107,再生水資源創新膜材及系統開發與驗證綱要計畫(2/4),水力與地質資源,"膜材, 廢水, 脫鹽, 產水, 高通量, 薄膜水","22元, 14~16元, 20元, 35元","模組, 膜材, 水, 廢水, 成本"
107,環境友善型水處理科技發展計畫(2/5),水力與地質資源,"本土性, 綠能型, 再生水, 上位, 水量, 產水, 生物性","101-105年度, 107年","水, 環境, 再生水, 能源, 風險"
107,氣候變遷對水環境之衝擊與調適研究計畫(5/5),水力與地質資源,"濁水溪, 曾文溪, 高屏溪, 水利","臺灣, 大甲溪, 曾文溪, 濁水溪, 98年, 103-107年, 淡水河, 臺, 高屏溪, 臺, 107年, 水利署, 水利署","水, 策略, 氣候, 衝擊, 資源"
107,智慧水管理產業創新發展計畫(2/4),水力與地質資源,"水利, 水網","政府, 臺南市, 水資源局, 107年度, 科技部, 經濟部水利署, 經濟部","智慧, 水, 水利, 聯網, 科技"
107,給水與用水管理技術發展計畫(2/4),水力與地質資源,"自來水, 用水","本年度, 102-105年, 106年, 第2年","水, 水源, 研究, 自來水, 涵養"
108,再生水資源創新膜材及系統開發與驗證綱要計畫(3/4),水力與地質資源,"膜材, 廢水, 脫鹽, 產水, 高通量, 薄膜水",,"模組, 膜材, 廢水, 水, 設計"
108,智慧水管理產業創新發展計畫(3/4),水力與地質資源,"水利, 水網","高雄市, 政府, 108年度, 經濟部水利署, 政府, 水資源局, 科技部, 臺南市, 經濟部","智慧, 水, 水利, 水患, 經濟部"
108,環境友善型水處理科技發展計畫(3/5),水力與地質資源,"本土性, 綠能型, 再生水","101-105年度, 108年","水, 再生水, 資源, 能源, 環境"
108,給水與用水管理技術發展計畫(3/4),水力與地質資源,"用水, 水量, 用水量, 自來水","第3年, 106年, 107年","用水, 科技, 水源, 涵養, 集水區"
109,再生水資源創新膜材及系統開發與驗證綱要計畫(4/4),水力與地質資源,"廢水, 脫鹽, 海淡, 產水, 膜材","22元, 35元, 14~16元, 20元","模組, 水, 成本, 廢水, 資源"
109,智慧水管理產業創新發展計畫(4/4),水力與地質資源,"水利, 水網","水利署, 臺南市政府, 經濟部水利署, 高雄市, 屏東縣, 水資源局, 政府, 宜蘭縣政府, 科技部, 經濟部, 政府","智慧, 水, 政府, 水利, 地下水"
109,給水與用水管理技術發展計畫(4/4),水力與地質資源,"用水, 水量, 保護區, 用水量","108年, 106年, 107年, 第4年, 本年度","用水, 水源, 涵養, 政策, \n一"
110,飲用水未列管新興污染物之水質研究計畫(1/4),水力與地質資源,"淨水場, 原水, 自來水","澳洲, 日本, 世界衛生組織, 美國, 斯德哥爾摩, 4年, 歐盟","飲用水, 我國, 水質, 污染物, 國際"
110,智慧水管理技術研發(1/4),水力與地質資源,"水利, 用水, 水利",,"資料, 國內, 資源, 空間, 資訊"
110,公共用水效率提升計畫(1/4),水力與地質資源,"用水, 自來水","本年度, 106年至109年, 第1年","用水, 自來水, 自來水, 問題, 挑戰"
103,智財布局及戰略研析推動計畫(2/4),智慧財產與專利檢索,秘書處,美國,"綱領, 戰略, 高值, 議題, 法令"
103,健全專利檢索中心發展計畫(1/4),智慧財產與專利檢索,"智慧局, 前案, 申請案","103年, 專利檢索中心, 103年, 101年3月, 智慧局, 103年至106年, 103年至106年, 四年期","中心, 效能, 作業, 前案, 申請案"
103,智慧財產專業人員培訓計畫(2/4),智慧財產與專利檢索,"培訓班, 專班",,"財產, 人員, 人才, 專班, 案例"
103,強化專利資訊檢索及運用計畫(4/4),智慧財產與專利檢索,"書面, 文件, 前案",103年,"作業, \n本, 效能, 資訊, 分析"
103,專利資訊服務創新計畫(1/4),智慧財產與專利檢索,"公文書, 智慧局, 書證, 公文",智慧局,"工作, 電子, 資料, \n本, 內容"
103,國外專利資訊檢索優質化計畫(1/4),智慧財產與專利檢索,前案,"台灣, 台灣","資料庫, 國外, 人員, 資訊, 海外"
103,創造中小企業智財價值計畫(1/4),智慧財產與專利檢索,智權,,"智權, 財產, 中小企業, 能量, 需求"
104,智財布局及戰略研析推動計畫(3/4),智慧財產與專利檢索,秘書處,美國,"布局, 綱領, 智財, 國際, 標準"
104,健全專利檢索中心發展計畫(2/4),智慧財產與專利檢索,"積案, 智慧局, 前案, 申請案","103年至106年, 智慧局, 104年, 104年, 101年, 智慧局","效能, 單位, 前案, 能量, 智慧局"
104,強化專利資訊檢索及運用計畫(1/4),智慧財產與專利檢索,"書面, 文件",,"資料庫, 國外, 作業, 局, 資訊"
104,專利資訊服務創新計畫(2/4),智慧財產與專利檢索,"公文, 文件",04年度,"作業, 電子, 資料, 公文, 線上"
104,智慧財產專業人員培訓計畫(3/4),智慧財產與專利檢索,"培訓班, 專班",,"財產, 人員, 專班, 人才, 能力"
104,創造中小企業智財價值計畫(2/4),智慧財產與專利檢索,智權,,"智權, 財產, 中小企業, 能量, 需求"
105,智財布局及戰略研析推動計畫(4/4),智慧財產與專利檢索,秘書處,美國,"布局, 綱領, 建議, 戰略, 智財"
105,專利檢索加值服務計畫(1/4),智慧財產與專利檢索,"智權, 窗口",,"智權, 。\n, 需求, 布局, 品質"
105,健全專利檢索中心發展計畫(3/4),智慧財產與專利檢索,"積案, 前案, 智慧局, 申請案","智慧局, 第2, 101年3月, 第1","效能, 單位, 中心, 積案, 前案"
105,強化專利資訊檢索及運用計畫(2/4),智慧財產與專利檢索,"書面, 文件",本年度,"資料庫, 資訊, 國外, 效能, 作業"
105,專利資訊服務創新計畫(3/4),智慧財產與專利檢索,"書證, 公文書, 智慧局, 公文",智慧局,"資料, 電子, 線上, 作業, 業務"
105,智慧財產專業人員培訓計畫(4/4),智慧財產與專利檢索,"培訓班, 專班, 智權, 初階班",法務部,"人員, 財產, 專班, 人才, 職能"
105,創造中小企業智財價值計畫(3/4),智慧財產與專利檢索,智權,,"智權, 財產, 中小企業, 能量, 需求"
106,智財布局與戰略研析推動計畫(1/4),智慧財產與專利檢索,"智財戰, 態勢, 秘書處","第一, 技術處, 第二, 106年","綱領, 戰略, 智財, 布局, 科專"
106,專利檢索加值服務計畫(2/4),智慧財產與專利檢索,"管理面, 智財面",,"階段, 布局, 深度, 產品, 分析"
106,專利資訊服務創新計畫(4/4),智慧財產與專利檢索,"智慧局, 積案, 書證, 公文書, 公文","106年度, 智慧局, 智慧局","電子, 資料, 線上, 作業, 業務"
106,強化專利資訊檢索及運用計畫(3/4),智慧財產與專利檢索,"書面, 文件",本年度,"資料庫, 資訊, 國外, 效能, 作業"
106,健全專利檢索中心發展計畫(4/4),智慧財產與專利檢索,"智慧局, 助力, 前案, 申請案, 積案","智慧局, 智慧局, 專利檢索中心","效能, 中心, 前案, 作業, 智慧局"
106,專利大數據知識領航計畫(1/4),智慧財產與專利檢索,"中文, 名詞","日, 中, 歐, 2006年12月, 鴻海, 韓, 日, 鴻海集團, Google, 中文, Google Patent Search, 英, 美, 中國大陸, 2015年1月","全球, 文獻, 國, 資訊, 數據"
106,智慧財產專業人員培訓計畫(1/4),智慧財產與專利檢索,"專班, 智權",,"人員, 智財, 專班, 國際, 實務"
106,創造中小企業智財價值計畫(4/4),智慧財產與專利檢索,智權,,"智權, 財產, 中小企業, 能量, 需求"
107,專利檢索加值服務計畫(3/4),智慧財產與專利檢索,"管理面, 智財面",,"階段, 布局, 深度, 產品, 情報"
107,專利大數據知識領航計畫(2/4),智慧財產與專利檢索,"中文, 名詞","韓, 中文, 美, 2006年12月, 鴻海, 鴻海集團, Google, Google Patent Search, 日, 中國大陸, 歐, 2015年1月","全球, 文獻, 國, 資訊, 數據"
107,健全專利檢索運用環境計畫(1/4),智慧財產與專利檢索,"前案, 公文, 書面, 文件",中華民國,"人員, 效能, 資訊, 財產, 線上"
108,專利檢索加值服務計畫(4/4),智慧財產與專利檢索,"管理面, 智財面",,"階段, 深度, 產品, 情報, 分析"
108,專利大數據知識領航計畫(3/4),智慧財產與專利檢索,"中文, 名詞","歐, 2006年12月, 鴻海, 韓, 日, 鴻海集團, Google, Google Patent Search, 美, 中文, 中國大陸, 2015年1月","全球, 文獻, 國, 資訊, 數據"
108,健全專利檢索運用環境計畫(2/4),智慧財產與專利檢索,"智慧局, 前案, 公文, 書面, 文件","智慧局, 中華民國","人員, 資訊, 財產, 線上, 資料庫"
109,潛力隱形冠軍智慧加值創新成長計畫(Hidden Champion+2.0)(1/4),智慧財產與專利檢索,,"3年, 1.7億元","冠軍, 潛力, 智財, 政府, 業者"
109,專利大數據知識領航計畫(4/4),智慧財產與專利檢索,"中文, 名詞","韓, Google, 2006年12月, 中國大陸, 日, 2015年1月, 歐, 美, 鴻海集團, Google Patent Search, 2020年, 中文, 鴻海","文獻, 全球, 行業別, 分類, 國"
109,健全專利檢索運用環境計畫(3/4),智慧財產與專利檢索,"前案, 書面, 文件, 培訓班",專利檢索中心,"人員, 資訊, 資料庫, 財產, 效能"
110,健全專利檢索運用環境計畫(4/4),智慧財產與專利檢索,"前案, 文件",專利檢索中心,"資訊, 效能, 市場, 前案, 資料庫"
110,專利布局與產業分析躍升計畫(1/4),智慧財產與專利檢索,,第12,"布局, 分析, 專利, 經濟, 模式"
103,科技會報科技政策發展研究與諮詢(1/1),雲端、AI、大數據,,臺灣,"政策, 國家, 我國, 工作, 生技"
103,智慧化居住空間產業發展推廣計畫(4/4),雲端、AI、大數據,一致性,"102年度7月1日, 103)年度, 100年至102年度, 國科會, 本年度","建築, 基準, 小組, 重點, 人才"
103,智慧生活整合性人才培育計畫(4/4),雲端、AI、大數據,,台灣,"生活, 智慧, 領域, 模式, 課程"
103,智慧手持裝置核心技術攻堅計畫(1/4),雲端、AI、大數據,"品牌廠, 卷對卷, 面板, 上中下游","2011年, 台灣, 中國大陸, 10.4%, 台灣, 第一, 2012年","關鍵, 廠商, 元件, 裝置, 品牌"
103,新興顯示器產業發展推動計畫(4/4),雲端、AI、大數據,"協會, 太陽","2, 2, 兩岸, 太陽","廠商, 平台, 產品, 法務, 爭議"
103,因應貿易自由化加強產業輔導計畫(4/4),雲端、AI、大數據,輔導型,"臺灣, 臺灣","產品, 廠商, 議題, 經貿, 資料"
103,傳統產業亮點維新計畫(1/4),雲端、AI、大數據,"魅力, 成衣, 環保, 粧點, 化粧品, 鞋力","第二, 第一","品牌, 餐飲, 行銷, 產品, 項目"
103,智慧辨識服務推動計畫(4/4),雲端、AI、大數據,,,"海外, 商業, 業者, 動能, 市場"
103,商業服務業智慧化共通應用推動計畫(1/4),雲端、AI、大數據,"根基, 風潮",,"商務, 廠商, 模式, 業者, 成果"
103,中小企業感質優化推動計畫(2/4),雲端、AI、大數據,風潮,,"感質, 品牌, 知識, 消費者, 標竿"
103,國家科技發展創新及前瞻策略先期推動計畫(1/1),雲端、AI、大數據,,台灣,"聯網, 生技, 我國, 政策, 電子"
103,國家型科技計畫辦公室維運計畫(1/1),雲端、AI、大數據,季報,"一.103年, 半年, 三年期, 102~104, 國家型科技計畫辦公室, 國科會","成果, 工作, 國家型, 辦公室, 網站"
103,高速計算與網路應用研究計畫(1/4),雲端、AI、大數據,,,"平台, 雲端, 網路, 設施, 科學"
104,科技會報科技政策發展研究與諮詢(1/1),雲端、AI、大數據,,臺灣,"政策, 科技, 國家, 機制, 行政院"
104,智慧化環境科技發展推廣計畫(1/4),雲端、AI、大數據,"國民, 理念, 一致性","國科會, 102年度7月1日","建築, 基準, 小組, 方面, 成果"
104,建築資訊整合分享與應用研發推廣計畫(1/4)-Building Information Modeling,雲端、AI、大數據,"指南, 營建署",本部營建署,"建築, 主軸, 指南, 層級, 分類"
104,第2期智慧生活整合性人才培育計畫(1/4),雲端、AI、大數據,校型,"臺灣, 第1","課程, 生活, 領域, 智慧, 模式"
104,智慧手持裝置核心技術攻堅計畫(2/4),雲端、AI、大數據,"品牌廠, 面板, 上中下游","台灣, 第一, 2012年, 台灣, 10.4%, 中國大陸, 2011年","關鍵, 廠商, 元件, 裝置, 軟體"
104,科技服務系統研發、實證與美學設計加值綱要計畫(1/4),雲端、AI、大數據,企界,"新加坡, 大陸","平台, 市場, 需求, 產品, 智庫"
104,智慧資訊系統技術發展綱要計畫(2/4),雲端、AI、大數據,"實虛, 產銷","OLED, 第三, 台灣","平台, 智慧, 領域, 終端, 核心"
104,小蘋果園育苗培育實踐計畫(1/3),雲端、AI、大數據,,"2013年, Cisco, 三年, Samsung, 台灣, 數億美金, 14.4兆美金, 2020年, Google, APPLE","平台, 能量, 法人, 萬物, 聯網"
104,因應貿易自由化加強產業輔導計畫(1/4),雲端、AI、大數據,"生產端, 輔導型",臺灣,"產品, 廠商, 議題, 通路, 行銷"
104,傳統產業亮點維新計畫(2/4),雲端、AI、大數據,"魅力, 風潮, 成衣, 粧點, 化粧品, 鞋力, 環保","臺灣, 行政院經濟建設委員會, 101年9月13日, 第1010053980號, 103年~106年, 台灣, 第二, 103年, 台灣, 第一","品牌, 餐飲, 行銷, 產品, 通路"
104,商業服務業智慧化共通應用推動計畫(2/4),雲端、AI、大數據,"根基, 風潮",,"商務, 廠商, 模式, 業者, 成果"
105,建築資訊整合分享與應用研發推廣計畫(2/4)-Building Information Modeling,雲端、AI、大數據,"指南, 營建署",本部營建署,"建築, 主軸, 指南, 層級, 分類"
105,智慧化環境科技發展推廣計畫(2/4),雲端、AI、大數據,"理念, 一致性","102年度7月1日, 經濟部, 國科會","建築, 基準, 小組, 成果, 人才"
105,第2期智慧生活整合性人才培育計畫(2/4),雲端、AI、大數據,"校型, 全校型","亞洲智慧生活國際學院, 第二","生活, 課程, 需求, 設計, 智慧"
105,智慧資訊系統技術發展綱要計畫(3/4),雲端、AI、大數據,產銷,OpenStack,"平台, 聯網, 智慧, 軟體, 商務"
105,科技服務系統研發、實證與美學設計加值綱要計畫(2/4),雲端、AI、大數據,智造,第三,"平台, 產品, 市場, 能量, 體系"
105,智慧手持裝置核心技術攻堅計畫(3/4),雲端、AI、大數據,"品牌廠, 卷對卷, 面板, 上中下游","2011年, 第一, 台灣, 中國大陸, 10.4%, 台灣, 2012年","關鍵, 裝置, 廠商, 元件, 品牌"
105,小蘋果園育苗培育實踐計畫(2/3),雲端、AI、大數據,"大廠, 做法, 創投, 創客","台灣, BP, 台灣","聯網, 裝置, 萬物, 創意, 設計"
105,協助傳統產業技術開發計畫(3/4),雲端、AI、大數據,"智財權, 上中下游","105年, 政府","產品, 業者, 設計, 工作, 會計"
105,因應貿易自由化加強產業輔導計畫(2/4),雲端、AI、大數據,"生產端, 輔導型",臺灣,"產品, 標章, 市場, 廠商, 業者"
105,傳統產業亮點維新計畫(3/4),雲端、AI、大數據,"成衣, 粧點, 魅力, 鞋力","台灣, 台灣, 台灣, 台灣","傳產, 產品, 品牌, 物流, 業者"
105,全通路智慧加值共通應用平台推動計畫(1/4),雲端、AI、大數據,場次,第1年,"通路, 商業, 場次, 服務業, 智慧"
105,加速行動寬頻服務及產業發展計畫(1/1)-穿戴式裝置小蘋果園計畫,雲端、AI、大數據,,"103年, 科技部, 工研院, 104年, 103年","平台, 學研, 裝置, 元件, 軟體"
106,建築資訊整合分享與應用研發推廣計畫(3/4)-Building Information Modeling,雲端、AI、大數據,"指南, 營建署",本部營建署,"建築, 主軸, 指南, 層級, 分類"
106,智慧化環境科技發展推廣計畫(3/4),雲端、AI、大數據,"國民, 理念, 論述, 一致性",,"建築, 內容, 基準, 智慧, 政策"
106,智慧聯網技術與應用人才培育計畫(1/4),雲端、AI、大數據,,"100-104年, 105年","聯網, 學生, 課程, 平台, 智慧"
106,第2期智慧生活整合性人才培育計畫(3/4),雲端、AI、大數據,"校型, 全校型",亞洲智慧生活國際學院,"課程, 生活, 需求, 設計, 智慧"
106,智慧手持裝置核心技術攻堅計畫(4/4),雲端、AI、大數據,"品牌廠, 卷對卷, 面板, 上中下游","台灣, 第一, 台灣, 中國大陸","關鍵, 裝置, 廠商, 元件, 軟體"
106,智慧資訊系統技術發展綱要計畫(4/4),雲端、AI、大數據,產銷,"6.67%, 30%","智慧, 聯網, 商務, 家庭, 低碳"
106,製造智慧化關鍵技術躍升綱要計畫(1/4),雲端、AI、大數據,脈動,,"虛實, 設備, 網路, 異質, 標準"
106,小蘋果園育苗培育實踐計畫(3/3),雲端、AI、大數據,"做法, 創投, 創客","台灣, BP","聯網, 能量, 產品, 商業, 學研"
106,因應貿易自由化加強產業輔導計畫(3/4),雲端、AI、大數據,"微笑, 脈動, 輔導型",臺灣,"產品, 市場, 業者, 標章, 通路"
106,傳統產業亮點維新計畫(4/4),雲端、AI、大數據,"魅力, 風潮, 粧點, 化粧品","台灣, 台灣","產品, 餐飲, 塑膠, 製品, 傳產"
106,智慧電子產業推動計畫(2/4),雲端、AI、大數據,"國內物, 元件廠",,"聯網, 平台, 廠商, 業者, 智慧"
106,智慧機械創新產業推動計畫(1/4),雲端、AI、大數據,網實,,"機械, 設備, 能力, 物聯網, 機器人"
106,建置矽谷創新創業平台計畫(2/4),雲端、AI、大數據,"案源, 創投, 搜案, 生態鏈","台灣, 台灣, 台灣, 台商會, 工研院, 台灣, 新加坡, 經濟部","案源, 團隊, 生態鏈, 中心, 行銷"
106,加速行動寬頻服務及產業發展計畫(3/3)-穿戴式裝置小蘋果園計畫(1/1),雲端、AI、大數據,,"104年3月, 科技部, 工研院, 104年2月, 103年","平台, 學研, 裝置, 元件, 軟體"
106,科學園區智慧永續發展計畫(1/3),雲端、AI、大數據,,,"園區, 智慧, 廠商, 企業, 生活"
106,Peta級高速計算共用研發平台建置計畫(1/3),雲端、AI、大數據,"高速, 機房, 創算圖","臺灣, 民國107年中, 3年, 2年","重點, 設施, 尺度, 平台, 效率"
107,建築資訊整合分享與應用研發推廣計畫(4/4)-Building Information Modeling,雲端、AI、大數據,"指南, 營建署","營建署, 政府, 本部營建署","建築, 主軸, 本土, 架構, 營建署"
107,智慧化環境科技發展推廣計畫(4/4),雲端、AI、大數據,"國民, 理念, 論述, 一致性",,"建築, 內容, 基準, 智慧, 政策"
107,第2期智慧生活整合性人才培育計畫(4/4),雲端、AI、大數據,"校型, 全校型","第2, 亞洲智慧生活國際學院","生活, 課程, 需求, 設計, 智慧"
107,智慧製造產業創新提升人才培育計畫(2/4),雲端、AI、大數據,,第一,"學生, 師資, 人才, 智慧, 聯盟"
107,智慧聯網技術與應用人才培育計畫(2/4),雲端、AI、大數據,,"105年, 100-104年","聯網, 學生, 課程, 平台, 智慧"
107,科技服務系統研發、實證與美學設計加值綱要計畫(4/4),雲端、AI、大數據,"智造, 脈動","1, 歐, 台灣, 韓, 美, 日, 桃園工業區, 107年","設計, 情意, 產品, 事業, 軟硬"
107,先進資通訊系統暨應用發展綱要計畫(1/4),雲端、AI、大數據,"開放物, 符合物, 廣域物, 體感, 輕型",,"聯網, 平台, 輕型, 載具, 開放物"
107,製造智慧化關鍵技術躍升綱要計畫(2/4),雲端、AI、大數據,脈動,,"虛實, 設備, 網路, 異質, 標準"
107,開源應用技術研發人才培育計畫(2/4),雲端、AI、大數據,,"OpenStack, IPFS, Sahara, Ceilometer, OpenStack, Trove, OpenStack, OpenStack, 第三, Android , Manila, Container-base Android","軟體, 模組, 人才, 功能, 數據"
107,次世代環境智能系統技術研發與應用推動計畫(1/4),雲端、AI、大數據,"娛樂, 感官, 系統廠, 體感",華人,"運動, 經濟, 娛樂, 民眾, 虛實"
107,人工智慧技術拔尖與產業領航計畫(1/4),雲端、AI、大數據,"專員, 助理","科技部, 經濟部, 華語, 平台鏈, 台灣, 科技部","人工, 智慧, 機械, 平台, 學研"
107,產業價值躍升服務2.0計畫(1/4),雲端、AI、大數據,,"台灣, 台灣","價值, 企業, 智財, 產品, 品牌"
107,產業升級轉型行動計畫(3/4),雲端、AI、大數據,工業局,"106-109年, 台灣, 台灣, 臺灣, 技術處, 工業局","整體, 主力, 服務業, 基地, 投資型"
107,智慧電子產業推動計畫(3/4),雲端、AI、大數據,"發展物, 全球物, 系統廠",台灣,"聯網, 平台, 國際, 軟硬, 模式"
107,晶片設計與半導體科技研發應用計畫(1/4),雲端、AI、大數據,"智造, 物聯","台灣, 台灣, 台灣, 台灣, 台灣, 台灣","產, 學研, 基地, 平台, 物聯網"
107,普及智慧城鄉生活應用計畫(1/3),雲端、AI、大數據,,,"資料, 生活圈, 城鄉, 地方, 區域"
107,科學園區智慧永續發展計畫(2/3),雲端、AI、大數據,,,"園區, 智慧, 廠商, 企業, 生活"
107,智慧創新研究中心推升計畫(1/5),雲端、AI、大數據,二分項,"教育部, 台灣, 10億元","中心, 核心, 需求, 大學, 二分項"
107,建構雲端服務及大數據運算平台計畫(2/4),雲端、AI、大數據,,,"資料, 人工, 雲端, 資料集, 重點"
108,建築資訊整合應用躍升計畫(1/4),雲端、AI、大數據,指南,亞洲,"建築, 資訊, 模型, 建設, 聯網"
108,人文社會與科技前瞻人才培育計畫(1/4),雲端、AI、大數據,敏銳度,5至10年,"議題, 社會, 能力, 課程, 經濟"
108,智慧製造產業創新提升人才培育計畫(3/4),雲端、AI、大數據,,,"課程, 學生, 師資, 人才, 智慧"
108,智慧聯網技術與應用人才培育計畫(3/4),雲端、AI、大數據,,"105年, 100-104年","聯網, 學生, 課程, 平臺, 智慧"
108,先進資通訊系統暨應用發展綱要計畫(2/4),雲端、AI、大數據,體感,亞洲,"物聯網, 關鍵, 品質, 工業, 智慧"
108,次世代物聯網智慧系統關鍵技術與產業躍升計畫(1/4),雲端、AI、大數據,發展物,台灣,"霧端, 軟體, 聯網, 實證, 雲端"
108,人工智慧技術拔尖與產業領航計畫(2/4),雲端、AI、大數據,眼底鏡,"經濟部, 教育部, 工研院, 資策會, 微軟AI研發中心, 教育部","軟體, 設備, 資料, 平台, 單位"
108,製造智慧化關鍵技術躍升綱要計畫(3/4),雲端、AI、大數據,脈動,,"實體, 設備, 網路, 異質, 標準"
108,科技服務系統研發與實證加值綱要計畫(1/4),雲端、AI、大數據,,"歐, 美, 韓, 日","平台, 智能, 生態, 數據, 需求"
108,次世代環境智能系統技術研發與應用推動計畫(2/4),雲端、AI、大數據,"娛樂, 工業局, 體感, 感官","工業局, 工業局","體感, 樂齡, 廠商, 實證, 加工處"
108,AI領航推動計畫(1/4),雲端、AI、大數據,,,"企業, 人工, 長期, 競爭力, 優勢"
108,智慧電子產業推動計畫(4/4),雲端、AI、大數據,"上中下游, 大廠, 全球物",政府,"電子, 關鍵, 體系, 晶片, 智慧"
108,晶片設計與半導體科技研發應用計畫(2/4),雲端、AI、大數據,智造,"台灣, 台灣, 中, 台灣, 臺灣","關鍵, 基地, 學研, 產品, 產"
108,智慧顯示產業推動計畫(1/4),雲端、AI、大數據,面板,,"產品, 平台, 重點, 方向, 產能"
108,產業價值躍升服務2.0計畫(2/4),雲端、AI、大數據,,"臺灣, 臺灣, 臺灣","智財, 企業, 管理, 價值, 能力"
108,體感科技基地-體感園區計畫(2/3),雲端、AI、大數據,體感,,"體感, 商務, 活動, 主題式, 機制"
108,產業升級轉型行動計畫(4/4),雲端、AI、大數據,"工業局, 魅力","106-109年, 臺灣, 臺灣, 臺灣, 技術處, 工業局","整體, 主力, 服務業, 基地, 投資型"
108,普及智慧城鄉生活應用計畫(2/3),雲端、AI、大數據,,"中央, 108-109年","資料, 城鄉, 行動, 生活圈, 智慧"
108,推動中小企業雲端創新應用發展計畫 (3/4),雲端、AI、大數據,雲端物聯,"SaaS, AaaS, DaaS","雲端物聯, 中小企業, 模式, 亞洲, 矽谷"
108,小型企業創新研發綱要計畫(SBIR)(3/4),雲端、AI、大數據,,東部,"中小企業, 地方, 作業, 政府, 特色"
108,智慧創新研究中心推升計畫(2/5),雲端、AI、大數據,二分項,"教育部, 台灣","中心, 大學, 能量, 重點, 需求"
108,建構雲端服務及大數據運算平台(3/4),雲端、AI、大數據,"大數據, 多異質性, 創客",,"平台, 軟體, 網路, 雲端, 資料"
108,科學園區智慧永續發展計畫(3/3),雲端、AI、大數據,,,"園區, 智慧, 廠商, 企業, 生活"
108,高速計算與網路應用研究計畫(2/4),雲端、AI、大數據,研所,108年,"目標, 核心, 雲端, 資源, 各界"
108,園區智慧機器人創新自造基地計畫(3/4),雲端、AI、大數據,"創投, 創客",,"基地, 園區, 機器人, 需求, 衛星"
108,推動雲端服務輔導規劃計畫(2/2),雲端、AI、大數據,"機房, 以部, 環保",中央,"資訊, 政府, 機關, 雲端, 機房"
109,建築資訊整合應用躍升計畫(2/4),雲端、AI、大數據,"營建署, 指南",1,"建築, 資訊, 國內, 聯網, 效能"
109,人文社會與科技前瞻人才培育計畫(2/4),雲端、AI、大數據,敏銳度,"三到五年, 未來20年, 10%, 15%, 20%, 10%, 15%, 15%","議題, 課程, 社會, 教師, 能力"
109,智慧聯網技術與應用人才培育計畫(4/4),雲端、AI、大數據,"校院物, 創客",亞洲矽谷,"聯網, 智慧, 空間, 設計, 能力"
109,智慧製造產業創新提升人才培育計畫(4/4),雲端、AI、大數據,,,"問題, 大學, 平臺, 區域, 聯盟"
109,AI領航推動計畫(2/4),雲端、AI、大數據,,"臺灣, 台灣, 第二, 108年","企業, 需求, 我國, 分項, 主題"
109,先進資通訊系統暨應用發展綱要計畫(3/4),雲端、AI、大數據,體感,"芬蘭Aalto Unversity, 1,608,787千元, 1,427,034千元, 26,470千元, 法國UPMC, INRIA, 363,512千元, 3GPP, 326,738千元, 126,007千元","關鍵, 市場, 聯網, 產品, 組織"
109,次世代物聯網智慧系統關鍵技術與產業躍升計畫(2/4),雲端、AI、大數據,發展物,"亞太, 國際隊, 新台幣6億元, 0.8億元, 2億美元","市場, 聯網, 國際, 方面, 雲霧"
109,次世代環境智能系統技術研發與應用推動計畫(3/4),雲端、AI、大數據,"娛樂, 工業局, 體感, 感官","工業局, 工業局","體感, 樂齡, 虛實, 智能, 關鍵"
109,AI on chip終端智慧發展計畫(1/4),雲端、AI、大數據,,"107/2/27, 經濟部, 行政院, AI on Chip, 科技部","晶片, 月, 設計, 終端, 產業界"
109,智慧機械產業智慧升級計畫(1/4),雲端、AI、大數據,,"10%, 35%","機械, 模組, 智慧, 供應鏈, 標準"
109,普及智慧城鄉生活應用計畫(3/3),雲端、AI、大數據,,"中央, 108-109年","資料, 城鄉, 行動, 生活圈, 智慧"
109,智慧顯示產業推動計畫(2/4),雲端、AI、大數據,"面板, 場次",,"產品, 廠商, 價值, 案次, 供應鏈"
109,智慧電子產業推動計畫(1/4),雲端、AI、大數據,"車用, 消費性","臺灣, 南部","聯網, 晶片, 人才, 產品, 廠商"
109,體感科技基地-體感園區計畫(3/3),雲端、AI、大數據,體感,,"體感, 商務, 活動, 主題式, 機制"
109,109年度推動中小企業雲端創新應用發展計畫(4/4),雲端、AI、大數據,雲端物聯,"SaaS, AaaS, DaaS","雲端物聯, 中小企業, 模式, 亞洲, 矽谷"
109,智慧創新研究中心推升計畫(3/5),雲端、AI、大數據,二分項,"教育部, 台灣","中心, 大學, 能量, 重點, 需求"
109,建構雲端服務及大數據運算平台(4/4),雲端、AI、大數據,"容量, 大數據, 創客",109年,"平台, 資料, 數據, 智慧, 人工"
